as_of_date,source_name,silicon_id,gpu_model,gpu_variant,form_factor,interconnect_substrate,commitment_term,interruptibility,deployment_class,region,region_country,factory_type,tier_v3,operator_tier,price_usd_per_hour,bundled,bundled_inclusions,availability_state,methodology_version,source_status
2026-08-04,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T2IF,T1,1.5239,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-04,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-South,US,DIF,T2IF,T1,1.2780,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-04,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,1.0650,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-04,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T1,1.3313,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-04,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,1.3845,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-04,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,1.5443,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-South,US,HIF,T2IF,T1,4.9155,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T2IF,T1,4.0963,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-West,US,HIF,T2IF,T1,4.0963,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T2IF,T1,3.2770,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,Other,Other,HIF,T2IF,T1,3.7512,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,3.1459,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,3.8013,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,3.4081,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,2.9624,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,2.6216,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,Other,Other,HIF,T2IF,T1,2.5789,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,1.8023,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,2.0367,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,2.6134,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,2.3431,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,2.1628,False,,Available,v2.2.1,candidate
2026-08-04,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T2IF,T1,2.2529,False,,Available,v2.2.1,candidate
2026-08-04,cloudrift,a100-sxm-80gb,A100,80GB,SXM,,OnDemand,NonInterruptible,OnDemand,US-East,US,SIF,T2IF,T2,1.0500,False,,Available,v2.2.1,term-panel
2026-08-04,cloudrift,a100-sxm-80gb,A100,80GB,SXM,,1M,NonInterruptible,Reserved,US-East,US,SIF,T2IF,T2,0.9500,False,,Available,v2.2.1,term-panel
2026-08-04,cloudrift,a100-sxm-80gb,A100,80GB,SXM,,3M,NonInterruptible,Reserved,US-East,US,SIF,T2IF,T2,0.8900,False,,Available,v2.2.1,term-panel
2026-08-04,coreweave,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T2IF,T2,2.7000,True,local-nvme;free-egress;support-tier;observability;managed-ops-plane,Available,v2.2.1,panel
2026-08-04,coreweave,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T2,1.2063,True,local-nvme;free-egress;support-tier;observability;managed-ops-plane,Available,v2.2.1,panel
2026-08-04,crusoe,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T2IF,T2,2.3000,True,local-nvme;free-egress,Available,v2.2.1,panel
2026-08-04,cyfuture,a100-sxm-80gb,A100,80GB,SXM,Unknown,1Y,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,2.0800,False,,Available,v2.2.1,panel
2026-08-04,cyfuture,a100-sxm-80gb,A100,80GB,SXM,Unknown,6M,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,2.1600,False,,Available,v2.2.1,panel
2026-08-04,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,EU,EU,SIF,T2IF,T2,1.7900,True,local-nvme,Available,v2.2.1,panel
2026-08-04,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.7542,True,local-nvme,Available,v2.2.1,panel
2026-08-04,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.6468,True,local-nvme,Available,v2.2.1,panel
2026-08-04,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,2Y,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.3425,True,local-nvme,Available,v2.2.1,panel
2026-08-04,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.7363,True,local-nvme,Available,v2.2.1,panel
2026-08-04,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,6M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.7184,True,local-nvme,Available,v2.2.1,panel
2026-08-04,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T2,0.6265,True,local-nvme,Available,v2.2.1,panel
2026-08-04,deepinfra_gpu,a100-sxm-80gb,A100,80GB,SXM,,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,0.8900,False,,Available,v2.2.1,panel
2026-08-04,denvr,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,1.4500,True,local-nvme,Available,v2.2.1,panel
2026-08-04,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,IIF,T2IF,T2,2.1000,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-04,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,1M,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,1.5319,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-04,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,1.2050,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-04,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,3M,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,1.4852,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-04,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,6M,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,1.3092,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-04,gcore,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,EU,EU,IIF,T2IF,T2,1.4649,False,,Available,v2.2.1,panel
2026-08-04,gcp_cud,a100-sxm-80gb,A100,80GB,SXM,Ethernet,1Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,3.4811,False,,Available,v2.2.1,candidate
2026-08-04,gcp_cud,a100-sxm-80gb,A100,80GB,SXM,Ethernet,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,3.4811,False,,Available,v2.2.1,candidate
2026-08-04,gcp_cud,a100-sxm-80gb,A100,80GB,SXM,Ethernet,1Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,4.1077,False,,Available,v2.2.1,candidate
2026-08-04,gcp_cud,a100-sxm-80gb,A100,80GB,SXM,Ethernet,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,3.4811,False,,Available,v2.2.1,candidate
2026-08-04,gcp_cud,a100-sxm-80gb,A100,80GB,SXM,Ethernet,3Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,3.4877,False,,Available,v2.2.1,candidate
2026-08-04,gcp_cud,a100-sxm-80gb,A100,80GB,SXM,Ethernet,3Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,3.6540,False,,Available,v2.2.1,candidate
2026-08-04,gcp_cud,a100-sxm-80gb,A100,80GB,SXM,Ethernet,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,3.4877,False,,Available,v2.2.1,candidate
2026-08-04,gcp_cud,a100-sxm-80gb,A100,80GB,SXM,Ethernet,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,3.0966,False,,Available,v2.2.1,candidate
2026-08-04,gcp_dws,a100-sxm-80gb,A100,80GB,SXM,Ethernet,FlexStart,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,2.4000,False,,Available,v2.2.1,term-panel
2026-08-04,hyperstack,a100-sxm-80gb,A100,80GB,SXM,Ethernet,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,,T2,1.6000,True,local-nvme,Available,v2.2.1,panel
2026-08-04,hyperstack,a100-sxm-80gb,A100,80GB,SXM,Ethernet,6M,NonInterruptible,Reserved,Other,Other,SIF,,T2,1.3600,True,local-nvme,Available,v2.2.1,panel
2026-08-04,jarvislabs,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,APAC,APAC,IIF,T3IF,T2,1.4900,False,,Available,v2.2.1,panel
2026-08-04,lambda,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T3IF,T2,2.7900,True,local-nvme,Available,v2.2.1,panel
2026-08-04,massed_compute,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,US-East,US,DIF,T3IF,T3,1.3800,False,,Available,v2.2.1,panel
2026-08-04,oci,a100-sxm-80gb,A100,80GB,SXM,RoCE-v2,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T2IF,T1,4.0000,True,local-nvme;egress-capped;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-04,paperspace,a100-sxm-80gb,A100,80GB,SXM,,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,3.1800,False,,Available,v2.2.1,panel
2026-08-04,paperspace,a100-sxm-80gb,A100,80GB,SXM,,3Y,NonInterruptible,Reserved,Other,Other,SIF,T2IF,T2,1.1500,False,,Available,v2.2.1,panel
2026-08-04,runpod_cluster,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T2IF,T3,1.9080,True,local-nvme,Available,v2.2.1,panel
2026-08-04,runpod_community,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T3IF,T3,1.3900,False,,Available,v2.2.1,panel
2026-08-04,runpod_secure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T2IF,T3,1.5900,True,local-nvme,Available,v2.2.1,panel
2026-08-04,runpod_secure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,Other,Other,DIF,T2IF,T3,1.5900,True,local-nvme,Available,v2.2.1,panel
2026-08-04,runpod_secure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3M,NonInterruptible,Reserved,Other,Other,DIF,T2IF,T3,1.5900,True,local-nvme,Available,v2.2.1,panel
2026-08-04,runpod_secure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,6M,NonInterruptible,Reserved,Other,Other,DIF,T2IF,T3,1.5900,True,local-nvme,Available,v2.2.1,panel
2026-08-04,runpod_secure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T2IF,T3,1.3900,True,local-nvme,Available,v2.2.1,panel
2026-08-04,sesterce,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,IIF,T2IF,T2,1.4850,False,,Available,v2.2.1,panel
2026-08-04,spheron,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,Interruptible,Spot,US-East,US,DIF,T3IF,T3,1.6009,False,,Available,v2.2.1,panel
2026-08-04,tensordock,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T3IF,T3,1.2000,False,,Available,v2.2.1,panel
2026-08-04,vast_ai,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,EU,EU,DIF,T3IF,T3,0.7067,True,local-nvme,Available,v2.2.1,marketplace
2026-08-04,vast_ai,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,APAC,APAC,DIF,T3IF,T3,0.4667,True,local-nvme,Available,v2.2.1,marketplace
2026-08-04,vast_ai,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T3IF,T3,0.8133,True,local-nvme,Available,v2.2.1,marketplace
2026-08-04,vultr,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,2.8000,False,,Available,v2.2.1,panel
2026-08-04,vultr,a100-sxm-80gb,A100,80GB,SXM,Unknown,OnDemand,Interruptible,Spot,Other,Other,DIF,T2IF,T2,1.4900,False,,Available,v2.2.1,panel
2026-08-05,aws,a100-sxm-80gb,A100,80GB,SXM,EFA,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T2IF,T1,3.4309,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,aws,a100-sxm-80gb,A100,80GB,SXM,EFA,1Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,2.1752,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,aws,a100-sxm-80gb,A100,80GB,SXM,EFA,3Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,1.4647,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,aws,a100-sxm-80gb,A100,80GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,3.1745,False,,Available,v2.2.1,panel
2026-08-05,aws,a100-sxm-80gb,A100,80GB,SXM,EFA,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,2.9310,False,,Available,v2.2.1,panel
2026-08-05,aws_capacity_blocks,a100-sxm-80gb,A100,80GB,SXM,EFA,CapacityBlock,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,2.2140,False,,Available,v2.2.1,term-panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T2IF,T1,4.0963,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,2.6216,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,1.8024,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,1.5443,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-Central,US,DIF,T2IF,T1,1.2035,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T1,1.3313,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,1.0650,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T2IF,T1,1.5239,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,1.3845,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-South,US,DIF,T2IF,T1,1.2780,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.2.1,panel
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-West,US,HIF,T2IF,T1,4.0963,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-South,US,HIF,T2IF,T1,4.9155,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T2IF,T1,4.0963,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,Other,Other,HIF,T2IF,T1,3.7512,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,3.8013,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,3.4081,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,3.1459,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T2IF,T1,3.2770,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,2.6216,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,2.9624,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,Other,Other,HIF,T2IF,T1,2.5789,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,2.1628,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T2IF,T1,2.2529,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,2.0367,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,1.8023,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,2.3431,False,,Available,v2.2.1,candidate
2026-08-05,azure_reservations,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,2.6134,False,,Available,v2.2.1,candidate
2026-08-05,cloudrift,a100-sxm-80gb,A100,80GB,SXM,,OnDemand,NonInterruptible,OnDemand,US-East,US,SIF,T2IF,T2,1.0500,False,,Available,v2.2.1,term-panel
2026-08-05,cloudrift,a100-sxm-80gb,A100,80GB,SXM,,1M,NonInterruptible,Reserved,US-East,US,SIF,T2IF,T2,0.9500,False,,Available,v2.2.1,term-panel
2026-08-05,cloudrift,a100-sxm-80gb,A100,80GB,SXM,,3M,NonInterruptible,Reserved,US-East,US,SIF,T2IF,T2,0.8900,False,,Available,v2.2.1,term-panel
2026-08-05,coreweave,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T2IF,T2,2.7000,True,local-nvme;free-egress;support-tier;observability;managed-ops-plane,Available,v2.2.1,panel
2026-08-05,coreweave,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T2,1.2063,True,local-nvme;free-egress;support-tier;observability;managed-ops-plane,Available,v2.2.1,panel
2026-08-05,crusoe,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T2IF,T2,2.3000,True,local-nvme;free-egress,Available,v2.2.1,panel
2026-08-05,cyfuture,a100-sxm-80gb,A100,80GB,SXM,Unknown,1Y,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,2.0800,False,,Available,v2.2.1,panel
2026-08-05,cyfuture,a100-sxm-80gb,A100,80GB,SXM,Unknown,6M,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,2.1600,False,,Available,v2.2.1,panel
2026-08-05,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,EU,EU,SIF,T2IF,T2,1.7900,True,local-nvme,Available,v2.2.1,panel
2026-08-05,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.7542,True,local-nvme,Available,v2.2.1,panel
2026-08-05,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,1Y,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.6468,True,local-nvme,Available,v2.2.1,panel
2026-08-05,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,2Y,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.3425,True,local-nvme,Available,v2.2.1,panel
2026-08-05,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,3M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.7363,True,local-nvme,Available,v2.2.1,panel
2026-08-05,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,6M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,1.7184,True,local-nvme,Available,v2.2.1,panel
2026-08-05,datacrunch,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T2,0.6265,True,local-nvme,Available,v2.2.1,panel
2026-08-05,deepinfra_gpu,a100-sxm-80gb,A100,80GB,SXM,,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,0.8900,False,,Available,v2.2.1,panel
2026-08-05,denvr,a100-sxm-80gb,A100,80GB,SXM,IB-HDR,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,1.4500,True,local-nvme,Available,v2.2.1,panel
2026-08-05,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,IIF,T2IF,T2,2.1000,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-05,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,1M,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,1.5319,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-05,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,1.2050,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-05,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,3M,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,1.4852,True,managed-ops-plane,Available,v2.2.1,panel
2026-08-05,e2e,a100-sxm-80gb,A100,80GB,SXM,IB-NDR,6M,NonInterruptible,Reserved,APAC,APAC,IIF,T2IF,T2,1.3092,True,managed-ops-plane,Available,v2.2.1,panel
